,param_name,param,se,t-statistic,p-value,confidence_0.99_lower,confidence_0.99_upper,confidence_0.95_lower,confidence_0.95_upper,confidence_0.90_lower,confidence_0.90_upper,h
57,l2.milex_by_gdp_2015USD,-18.292811873755774,9.852674977984108,-1.856634052643696,0.0654954322881938,-44.02726023600573,7.441636488494183,-37.774541006025785,1.188917258514234,-34.60854982500503,-1.97707392250652,4
58,l3.milex_by_gdp_2015USD,2.3548509039820855,10.011935738436907,0.2352043566302126,0.8143987868966307,-23.79557462438401,28.505276432348182,-17.441785094034913,22.151486901999085,-14.224618149660255,18.934319957624428,4
59,l4.milex_by_gdp_2015USD,25.587254546961447,16.18352856998932,1.5810677156284918,0.11615185011834449,-16.682908757319105,67.85741785124199,-6.412493816745659,57.58700291066855,-1.2121894481479991,52.38669854207089,4
60,l0.site,6.831341777994991,3.5715570674503496,1.9127068807755954,0.05785733786102343,-2.4972975134165516,16.159981069406534,-0.23071066197584855,13.893394217965831,0.9169490551392405,12.745734500850741,4
61,l1.site,2.1203355619740645,2.719486477333015,0.7796823332813426,0.43691300915288933,-4.98275922996259,9.223430353910718,-3.2569146821127344,7.497585806060863,-2.3830534999078647,6.623724623855994,4
62,l2.site,2.06509926948167,3.159683328600009,0.6535779237081563,0.5144713084809261,-6.187756695280485,10.317955234243826,-4.1825537677982885,8.312752306761627,-3.167242740537274,7.297441279500614,4
63,l3.site,-0.7950271816080625,2.500286288936968,-0.3179744596152145,0.7509849712728307,-7.3255875154530425,5.735533152236917,-5.7388521167694595,4.148797753553334,-4.935427223683098,3.345372860466972,4
64,l4.site,-2.6284053056800936,2.317423118413684,-1.1341930978401917,0.2586799127041051,-8.681340747837883,3.4245301364776948,-7.210654246062089,1.9538436347019017,-6.465989353331352,1.2091787419711655,4
65,l0.third,1.100719806548545,0.5463098159660881,2.014827071342375,0.0458654369842554,-0.3262004745106082,2.5276400876076983,0.02049947240237482,2.180940140694715,0.19604693167800702,2.005392681419083,4
66,l1.third,0.9614879899736188,0.5085676562904182,1.8905802956225748,0.06077696510582057,-0.3668525996389336,2.289828579586171,-0.04410463816263244,1.9670806181098701,0.11931501369492792,1.8036609662523098,4
67,l2.third,0.12890043975095633,0.31958993333059965,0.40333072574477913,0.6873291693898955,-0.7058445056338125,0.9636453851357252,-0.5030258674153101,0.7608267469172227,-0.40033102436724366,0.6581319038691563,4
68,l3.third,-0.18017637271888914,0.40670196354054405,-0.4430182021998706,0.65844625790991,-1.2424514100003106,0.8820986645625322,-0.9843496057712149,0.6239968603334365,-0.8536627788180904,0.49331003338031215,4
69,l4.third,-0.11536580656075679,0.35077818683272083,-0.32888534946379794,0.7427409234499658,-1.031572131829927,0.8008405187084133,-0.8089607578459641,0.5782291447244505,-0.6962440947581832,0.4655124816366696,4
70,l1.milex_by_gdp_2015USD,44.38075596520976,20.92696653755242,2.1207448239366493,0.03574491118463744,-10.28449818494046,99.04601011535998,2.9991191552446566,85.76239277517486,9.72460949230041,79.03690243811911,5
71,l2.milex_by_gdp_2015USD,-10.376274294775577,11.10557317400354,-0.9343303701843015,0.3517773866367917,-39.3861634705719,18.63361488102075,-32.33678131945284,11.584232729901682,-28.767681854645165,8.015133265094011,5
72,l3.milex_by_gdp_2015USD,-1.4982391717644115,9.206475047575015,-0.1627375476522958,0.8709648777866474,-25.547319452922377,22.550841109393556,-19.70341028603495,16.706931942506127,-16.744641328302745,13.748162984773924,5
73,l4.milex_by_gdp_2015USD,23.464000323256883,15.646792712849985,1.499604471911166,0.1360178087378515,-17.40842611025436,64.33642675676813,-7.476455959409677,54.40445660592344,-2.447903301892275,49.37590394840604,5
74,l0.site,3.1583419511401027,2.6039363702719216,1.2129105715476012,0.22725127522677724,-3.643639751095784,9.96032365337599,-1.99076310226026,8.307447004540466,-1.153912292318644,7.4705961945988495,5
75,l1.site,3.5759284278326127,2.9682766883415375,1.2047153292271375,0.23039022638480042,-4.1777801311688005,11.329636986834025,-2.293634542415329,9.445491398080554,-1.339692357372599,8.491549213037825,5
76,l2.site,-0.9184884655962752,2.6844300529260114,-0.3421539945118438,0.7327593314923986,-7.930735120082714,6.093758188890163,-6.226764239469235,4.389787308276684,-5.364044439680826,3.527067508488275,5
77,l3.site,-1.6400054451760235,2.8869382538191095,-0.5680777699372241,0.5709120485952737,-9.181242397871522,5.9012315075194754,-7.348727256240275,4.0687163658882275,-6.42092554666637,3.1409146563143233,5
78,l4.site,-3.055516403171665,2.0372090104760345,-1.4998541570644646,0.13595315925025114,-8.377097441436824,2.2660646350934943,-7.083957086451296,0.972924280107966,-6.429240623368446,0.31820781702511614,5
79,l0.third,1.112375414135753,0.5800208466635923,1.9178197137816362,0.05721482685176595,-0.40275038961387044,2.627501217885376,-0.034575911837384954,2.259326740108891,0.15183068428952462,2.0729201439819813,5
80,l1.third,0.6580585796842123,0.43510370639209556,1.5124177753870938,0.13273100145580113,-0.4785158325181068,1.7946329918865316,-0.20232906991984045,1.5184462292882652,-0.06249581851638908,1.3786129778848137,5
81,l2.third,-0.06748637002315834,0.43700470400755304,-0.15442939035729905,0.877498450281023,-1.2090265529501227,1.0740538129038062,-0.9316331116465112,0.7966603716001944,-0.7911889192798492,0.6562161792335325,5
82,l3.third,-0.19983775242630203,0.4762917918699735,-0.4195700111516036,0.6754567998585375,-1.4440033511757013,1.0443278463230974,-1.1416720078288982,0.7419965029762943,-0.9886017652740435,0.5889262604214396,5
83,l4.third,-0.05358343660915971,0.4014696393676248,-0.13346821616090745,0.8940189532292815,-1.1022992086833658,0.9951323354650465,-0.8474620322826729,0.7402951590643534,-0.7184380681384641,0.6112711949201448,5
84,l1.milex_by_gdp_2015USD,46.959222005592636,21.300916495854125,2.204563452221996,0.029165766026736203,-8.688632287233084,102.60707629841835,4.835365038971986,89.08307897221329,11.682028915149182,82.2364150960361,6
85,l2.milex_by_gdp_2015USD,-15.08211425799341,8.449552186193554,-1.7849601879064512,0.0764968969324217,-37.156255949898664,6.992027433911844,-31.79161724076364,1.627388724776818,-29.07571326854041,-1.0885152474464075,6
86,l3.milex_by_gdp_2015USD,1.2368359692035664,9.527791707797324,0.1298134979369216,0.8969057848235055,-23.654166480906675,26.127838419313804,-17.604951199208855,20.078623137615992,-14.542473238778692,17.016145177185827,6
87,l4.milex_by_gdp_2015USD,19.9655074710951,14.984271173784888,1.3324310031191193,0.18494685833211372,-19.18034520267431,59.11136014486451,-9.66679946726708,49.597814409457285,-4.850468293142988,44.78148323533319,6
88,l0.site,4.697329299343407,2.8780225585337487,1.63213776258117,0.10496380820657117,-2.821397888753088,12.216056487439902,-0.9941352264191039,10.388793825105918,-0.06906455679926271,9.463723155486075,6
89,l1.site,0.481132570451662,2.707724897271789,0.17768886748296872,0.8592317115390897,-6.592698293951015,7.554963434854338,-4.873557980062177,5.835823120965502,-4.003225370458987,4.96549051136231,6
90,l2.site,-1.5849784393982569,2.8472820622233934,-0.5566636549385537,0.578672105611822,-9.023397221051265,5.8534403422547525,-7.2156517654059416,4.045694886609428,-6.300461884045368,3.130505005248854,6
91,l3.site,-2.7968884747257414,2.442922865362811,-1.144894304434111,0.2542637847400602,-9.178933852293472,3.5851569028419883,-7.627916913387476,2.034139963935993,-6.842698505633881,1.248921556182398,6
92,l4.site,-3.8573546942020265,1.9779678033741672,-1.9501605069717813,0.053213917357159156,-9.024722217542607,1.3100128291385529,-7.768906239419861,0.05419685101580818,-7.13313637898971,-0.5815730094143428,6
93,l0.third,0.7729327275993825,0.4704992709927463,1.6427926146803717,0.10273597311350995,-0.45622916701585736,2.0020946222146225,-0.1575081761079874,1.7033736313067522,-0.006277577034904058,1.5521430322336691,6
94,l1.third,0.44577079093259875,0.5032721747402706,0.8857449573139081,0.3773184266842191,-0.8690090991735862,1.7605506810387836,-0.5494805217592971,1.4410221036244946,-0.3877158662643091,1.2792574481295067,6
95,l2.third,-0.01974464221335899,0.5119667989244937,-0.03856625518458861,0.9692927612999274,-1.3572389155165623,1.3177496310898444,-1.0321901026587572,0.9927008182320393,-0.8676307707313894,0.8281414863046713,6
96,l3.third,-0.17733796846673713,0.5076496645876212,-0.3493314008407629,0.727380835613422,-1.503553888437698,1.1488779515042238,-1.1812460333804689,0.8265700964469946,-1.0180743397605243,0.66339840282705,6
97,l4.third,-0.232541637023632,0.40435774250030415,-0.5750888695384807,0.5661813942016102,-1.2889112416466275,0.8238279675993636,-1.0321836482837417,0.5671003742364775,-0.9022126421456611,0.43712936809839714,6
98,l1.milex_by_gdp_2015USD,41.13381419391178,19.80852289229529,2.0765715049813815,0.03973740173475596,-10.62066445844345,92.888292846267,1.9586514466282665,80.3089769411953,8.326559588147404,73.94106879967616,7
99,l2.milex_by_gdp_2015USD,-10.568388660242,8.570839187268474,-1.2330634643035632,0.21969489528084768,-32.961745103936764,11.82496778345276,-27.518871130221434,6.382093809737434,-24.763576505931862,3.6267991854478616,7
100,l3.milex_by_gdp_2015USD,2.9252326886823328,8.678673671611095,0.3370598779685764,0.7365952093312009,-19.749866999990513,25.600332377355176,-14.238513208199809,20.088978585564472,-11.448552693146166,17.29901807051083,7
101,l4.milex_by_gdp_2015USD,14.327185517776403,14.727842785510118,0.9727959298881232,0.3323945413243595,-24.152807623681138,52.80717865923394,-14.799955419278547,43.45432645483135,-10.06534948774074,38.719720523293546,7
102,l0.site,1.4510125472491124,2.687728370853131,0.5398657702856097,0.5901790172371275,-5.571317252352094,8.47334234685032,-3.8644870950597543,6.766512189557979,-3.0004546041967055,5.90247969869493,7
103,l1.site,-0.757483709320661,2.9156368911749446,-0.2598004270056447,0.7954135155578284,-8.375278739409753,6.86031132076843,-6.523716272183254,5.008748853541933,-5.5864173126405365,4.071449893999215,7
104,l2.site,-2.9952113570645316,2.530068632688897,-1.1838458919121464,0.23855437225065776,-9.605617582276931,3.6151948681478676,-7.9989085527770225,2.008485838647959,-7.185559433698161,1.1951367195690987,7
105,l3.site,-3.6635525674322795,2.354894320731724,-1.555718460560864,0.1221162919664639,-9.81627422737329,2.4891690925087313,-8.320808879219252,0.9937037443546921,-7.563773597035871,0.23666846217131132,7
106,l4.site,-2.6936840610146735,3.114943620336105,-0.8647617386808506,0.38870358892501955,-10.832215337603706,5.4448472155743595,-8.854084002937832,3.4667158809084837,-7.852713282457373,2.4653451604280257,7
107,l0.third,0.5832517393358907,0.5305069790446789,1.0994233108604772,0.27354020237715715,-0.8028239550094263,1.9693274336812077,-0.4659278161335707,1.632431294805352,-0.29538406941607454,1.461887548087856,7
108,l1.third,0.3842475956369884,0.5866821608661504,0.6549501949568451,0.5136142260752644,-1.1485991257142014,1.9170943169881782,-0.776029183092384,1.5445243743663608,-0.587426624033489,1.355921815307466,7
109,l2.third,-0.0401137616484214,0.556080898256696,-0.07213655742208974,0.9425999957950403,-1.4930074041624133,1.4127798808655707,-1.139870659641809,1.0596431363449663,-0.961105584698769,0.8808780614019263,7
110,l3.third,-0.2729953579331019,0.5168262080209225,-0.5282150047662644,0.5982173390925509,-1.6233267832207718,1.077336067354568,-1.2951185582024267,0.7491278423362229,-1.1289728119647302,0.5829820960985265,7
111,l4.third,-0.0697215921433591,0.5298108480636083,-0.13159713961724775,0.8954988677838878,-1.4539784786858452,1.3145352943991269,-1.1175244147476218,0.9780812304609035,-0.9472044554455743,0.807761271158856,7
112,l1.milex_by_gdp_2015USD,39.32293949014992,19.89843054130093,1.97618296621594,0.05018788050241998,-12.671999076662189,91.31787805696203,-0.03268897960288086,78.67856795990272,6.365078607981054,72.2808003723188,8
113,l2.milex_by_gdp_2015USD,-8.16424688418445,8.649104425926591,-0.9439413009873334,0.34689849207484613,-30.764504344218008,14.436010575849107,-25.27066840201976,8.942174633650858,-22.48979782818383,6.161304059814928,8
114,l3.milex_by_gdp_2015USD,-0.16737458951091044,8.55355106862184,-0.019567848273556645,0.9844172189340143,-22.51794949630987,22.18320031728805,-17.08480821599881,16.75005903697699,-14.334660073812968,13.999910894791148,8
115,l4.milex_by_gdp_2015USD,12.219555042421753,15.382443671776342,0.7943832139520298,0.42837700062152984,-27.97503276998812,52.414142854831624,-18.204238273679174,42.64334835852268,-13.258456276608555,37.69756636145206,8
116,l0.site,0.9111195012436912,2.697642172723886,0.3377466108945457,0.7360826672566727,-6.137865530761238,7.960104533248621,-4.4243466740256725,6.246585676513055,-3.5569974818504377,5.37923648433782,8
117,l1.site,-2.3579849073963133,2.8196664563289104,-0.8362637722996189,0.4044953066700411,-9.725821474779053,5.009851659986426,-7.93479385388974,3.2188240390971132,-7.028211265647112,2.312241450854485,8
118,l2.site,-4.01365028947542,2.602137514355696,-1.542443574689104,0.12532413162745157,-10.81308001939803,2.7857794404471905,-9.160224891408497,1.132924312457658,-8.323582473142043,0.29628189419120243,8
119,l3.site,-1.4854479041307465,3.5780167588629963,-0.4151595714165365,0.6786890692023755,-10.834866753118158,7.863970944856666,-8.562141612616305,5.591245804354813,-7.41173331281734,4.440837504555848,8
120,l4.site,-0.45828032139624,3.334301109600023,-0.13744419185081175,0.8908860089042372,-9.170866019904912,8.254305377112432,-7.0529469411247225,6.136386298332243,-5.9808983932773145,5.064337750484835,8
121,l0.third,0.48030567010755365,0.6069478585820551,0.7913458517336867,0.4301406938451551,-1.105659441800659,2.066270782015766,-0.7201314384014947,1.680742778616602,-0.5249848247562621,1.4855961649713694,8
122,l1.third,0.24573761765282093,0.6654829817106421,0.36926206139959533,0.7125152540441797,-1.4931807698795445,1.9846560051851865,-1.0704717651317488,1.5619470004373908,-0.8565048675093445,1.3479801028149865,8
123,l2.third,-0.2187676777990915,0.6019001594947946,-0.3634617375458321,0.7168327604805085,-1.7915430658544043,1.3540077102562214,-1.4092213170343693,0.9716859614361864,-1.2156976457385507,0.7781622901403678,8
124,l3.third,-0.06238529440372806,0.6501345519388136,-0.09595751251442386,0.9236976755067311,-1.7611979730246872,1.6364273842172312,-1.348238157439646,1.22346756863219,-1.1392061056238343,1.0144355168163783,8
125,l4.third,0.04514182292651192,0.7413154921778995,0.060894212252182195,0.9515341872834604,-1.891928208522108,1.982211854375132,-1.4210510523593163,1.5113346982123401,-1.1827023937459862,1.27298603959901,8
