,confidence_0.99_lower,confidence_0.99_upper,confidence_0.95_lower,confidence_0.95_upper,confidence_0.90_lower,confidence_0.90_upper,coefficient,se
0,-0.40876943984211744,0.35608666327688776,-0.315941939164316,0.2632591625990863,-0.2689096984880118,0.2162269219227821,-0.026341388282614852,0.1465416808732748
1,-0.5947418313962441,0.3563582227535643,-0.47929872855842925,0.24091511991574946,-0.42081193873589784,0.18242833009321804,-0.11919180432133988,0.1822084732000612
2,-0.5025247801303897,0.3939733655291884,-0.3936977789815939,0.2851463643803926,-0.33856665667539854,0.2300152420741972,-0.054275707300600676,0.17173236331271627
3,-0.3510865829089897,0.3443014030301976,-0.2666636254686402,0.2598784455898481,-0.22389840657202068,0.2171132266932286,-0.0033925899393960446,0.13319556645333816
4,-0.34051897457039726,0.28666323695485696,-0.26436828024720715,0.21051254263166688,-0.2257961566476137,0.1719404190320734,-0.02692786880777014,0.12012007316545839
5,-0.38737704070932644,0.17493451891048759,-0.31909530361291544,0.10665278181407656,-0.2845114520525135,0.07206893025367461,-0.10622126089941944,0.10768558218287959
6,-0.5755597399317743,0.11095177812507426,-0.49218711723849273,0.02757915543179265,-0.4499629651574239,-0.01464499664927621,-0.23230398090335005,0.1314578364657544
7,-0.5838403876098053,0.1418458696675407,-0.49570033487072934,0.05370581692846471,-0.451064978405066,0.009070460462801355,-0.22099725897113232,0.13894568122769405
8,-0.5573086521608459,0.16165896953463593,-0.4699746801401618,0.07432499751395188,-0.42575081632836254,0.030101133702152616,-0.19782484131310496,0.13764561245963175
