,param_name,param,se,t-statistic,p-value,confidence_0.99_lower,confidence_0.99_upper,confidence_0.95_lower,confidence_0.95_upper,confidence_0.90_lower,confidence_0.90_upper,h
16,l2.trans_e(1)_f(closest)_distant,0.07827205689761048,0.22656716901196472,0.3454695454727469,0.7302526445572581,-0.5132710985705076,0.6698152123657286,-0.3696084135986223,0.5261525273938432,-0.29684504841326853,0.45338916220848946,0
17,l3.trans_e(1)_f(closest)_distant,0.2805492942672729,0.15560437074909833,1.8029653853338086,0.07351414662844806,-0.12571742512970957,0.6868160136642554,-0.027051136484881,0.5881497250194268,0.02292211296087565,0.5381764755736701,0
18,l4.trans_e(1)_f(closest)_distant,-0.008149601192009144,0.15170115152842845,-0.05372141944803845,0.9572326225044112,-0.40422542389222904,0.38792622150821077,-0.30803410527823355,0.2917349028942153,-0.2593143974060007,0.24301519502198243,0
19,l1.milex_by_gdp_2015USD,109.9424355935222,14.3812797504855,7.644829771829634,2.9424876836077366e-12,72.3907975225656,147.4940736644788,81.51163080811955,138.37324037892486,86.13088637804584,133.75398480899858,1
20,l2.milex_by_gdp_2015USD,-28.986527881833922,14.684332879097978,-1.9739764904876287,0.050338777596596974,-67.32948227507697,9.356426511409126,-58.01644793991571,0.04339217624785974,-53.29985194711922,-4.673203816548625,1
21,l3.milex_by_gdp_2015USD,-15.67796965634305,9.107218722234286,-1.721488210013776,0.08735544605268906,-39.45825814414862,8.10231883146252,-33.68231712208692,2.326377809400819,-30.757085742188508,-0.5988535704975906,1
22,l4.milex_by_gdp_2015USD,14.873633880570754,9.931663037550894,1.4975975145687714,0.1364731623940544,-11.05940005656673,40.80666781770824,-4.760583512737114,34.50785127387862,-1.5705412772198422,31.31780903836135,1
23,l0.site,3.4004143376215605,1.6118610854026547,2.1096199718551505,0.03665794731977301,-0.8083921907165292,7.60922086595965,0.21387540260619442,6.586953272636927,0.7316038958887408,6.06922477935438,1
24,l1.site,0.5550979674115664,2.2316310152852026,0.2487409269765077,0.8039231300214316,-5.272019065833147,6.382215000656279,-3.8566836576890515,4.966879592512184,-3.1398855579213008,4.2500814927444335,1
25,l2.site,1.4098377820875918,1.7462013546963877,0.8073741199981606,0.4208108635186709,-3.149750961630378,5.969426525805561,-2.042282661484383,4.861958225659566,-1.4814041809985403,4.301079745173724,1
26,l3.site,3.3819698556367817,2.7301259133197133,1.238759662745538,0.2174927708172568,-3.7467907250521986,10.510730436325762,-2.015302030305186,8.77924174157875,-1.1383877674228131,7.902327478696376,1
27,l4.site,-1.3641696417331477,3.1798901582940386,-0.42899898229975447,0.6685787041286592,-9.66733086252947,6.938991579063175,-7.650594626020719,4.922255342554423,-6.629216446866832,3.900877163400536,1
28,l0.trans_e(1)_f(closest)_nearby,1.6729994554121386,0.7374609284350241,2.268594024313171,0.0248117117825635,-0.25261956852269307,3.59861847934697,0.21508972436124552,3.1309091864630316,0.4519615855849659,2.894037325239311,1
29,l1.trans_e(1)_f(closest)_nearby,0.6704362096651743,1.053959880530496,0.6361116984146679,0.5257348250188489,-2.0816081606318235,3.422480579962172,-1.4131702658988137,2.754042685229162,-1.0746391940409707,2.4155116133713195,1
30,l2.trans_e(1)_f(closest)_nearby,0.3299189339125387,0.7387692980843897,0.4465791076700266,0.6558641099405813,-1.5991164357431487,2.2589543035682262,-1.1305773542969413,1.7904152221220189,-0.8932852457868034,1.5531231136118806,1
31,l3.trans_e(1)_f(closest)_nearby,0.028124621269105587,0.3355128015414979,0.0838257769595924,0.9333138480155023,-0.8479486844625128,0.9041979270007239,-0.6351612009337373,0.6914104434719484,-0.5273947570433861,0.5836439995815972,1
32,l4.trans_e(1)_f(closest)_nearby,-0.182746900915599,0.6032099070667278,-0.30295739306447317,0.7623688426189986,-1.7578167489394114,1.3923229471082132,-1.3752515604439737,1.0097577586127755,-1.181501020061179,0.8160072182299811,1
33,l0.trans_e(1)_f(closest)_distant,-0.3342715937065065,0.4423995162103852,-0.7555876113289917,0.4511568739935662,-1.4894418430675098,0.8208986556544967,-1.2088651278535232,0.5403219404405102,-1.066766756578983,0.3982235691659698,1
34,l1.trans_e(1)_f(closest)_distant,0.3337199836401724,0.49742906430713385,0.6708895952933693,0.5033883607946589,-0.9651405150720848,1.6325804823524295,-0.6496631969438917,1.3171031642242366,-0.4898893787712508,1.1573293460515957,1
35,l2.trans_e(1)_f(closest)_distant,0.43435911338054306,0.3662037661552555,1.1861131793942077,0.23757246573250473,-0.5218528180659012,1.3905710448269875,-0.2896006431833908,1.1583188699444769,-0.17197628597112374,1.0406945127322098,1
36,l3.trans_e(1)_f(closest)_distant,0.24894159876351302,0.23972326098704608,1.038454081337418,0.3008362282497756,-0.3770111182379849,0.8748943157650109,-0.22497486443669373,0.7228580619637197,-0.14797594446798062,0.6458591419950066,1
37,l4.trans_e(1)_f(closest)_distant,0.19665589854632287,0.3086138128192926,0.6372232556598943,0.5250127453269597,-0.6091801886278236,1.0024919857204693,-0.4134524658395307,0.8067642629321765,-0.31432595564327487,0.7076377527359206,1
38,l1.milex_by_gdp_2015USD,99.4884261112957,18.377428765295306,5.4136205549697864,2.6124995052896765e-07,51.49755881253554,147.47929341005585,63.15526221338721,135.8215900092042,69.05888639668997,129.9179658259014,2
39,l2.milex_by_gdp_2015USD,-41.51507635299183,17.114454644382192,-2.425731769759846,0.016550718741528345,-86.20780960848634,3.1776569025026973,-75.3512725673357,-7.678880138647955,-69.85337024307715,-13.176782462906502,2
40,l3.milex_by_gdp_2015USD,-16.922045761310656,11.041528274654551,-1.5325818437792376,0.12763556922226918,-45.75592263124175,11.91183110862044,-38.75174030726408,4.907648784642767,-35.20472433591286,1.3606328132915415,2
41,l4.milex_by_gdp_2015USD,30.441756295105538,17.104853852971104,1.779714492551354,0.07729217268325894,-14.225905427670401,75.10941801788148,-3.3754586388675243,64.2589712290786,2.1193594963525477,58.764153093858525,2
42,l0.site,4.139249277450066,2.078433710483137,1.991523355579085,0.04836914001401342,-1.288378148723397,9.566876703623528,0.030074179107170806,8.248424375792961,0.6977568932293807,7.580741661670752,2
43,l1.site,4.707879601420888,2.7174676923951204,1.7324509927370875,0.0853955552308768,-2.3885228975337363,11.804282100375513,-0.6647000078396195,10.080459210681397,0.2082680330684692,9.207491169773308,2
44,l2.site,4.361424475171929,2.857544306270458,1.5262841124112856,0.12919513941093205,-3.1007744730033746,11.823623423347232,-1.2880941245858653,10.010943074929724,-0.37012742277961763,9.092976373123475,2
45,l3.site,1.245187626742763,2.8287183850802307,0.44019497780704175,0.6604747602388927,-6.1417352326895305,8.632110486175057,-4.347340578303745,6.8377158317892714,-3.438634007912942,5.929009261398468,2
46,l4.site,-0.3096247437622859,2.9716695596891087,-0.104192184744349,0.9171659521035895,-8.069850688107739,7.450601200583166,-6.184775100296668,5.565525612772096,-5.230146435894203,4.610896948369631,2
47,l0.trans_e(1)_f(closest)_nearby,2.1288177302560927,1.2717178131143274,1.673970206521525,0.09636917281651336,-1.1921496145278692,5.4497850750400545,-0.3854367024983434,4.643072163010529,0.023094008284036516,4.234541452228148,2
48,l1.trans_e(1)_f(closest)_nearby,0.7108587627681485,1.2988404208406918,0.547302618059912,0.585042250773711,-2.6809366333616222,4.102654158897919,-1.8570185224781248,3.278736048014422,-1.4397748581627687,2.861492383699066,2
49,l2.trans_e(1)_f(closest)_nearby,0.669300387817225,0.7101741387953115,0.9424454528189075,0.34758808283572373,-1.185250283509478,2.523851059143928,-0.7347520348825856,2.0733528105170356,-0.506613415835633,1.845214191470083,2
50,l3.trans_e(1)_f(closest)_nearby,-0.40740275563259826,0.635652224636834,-0.6409208366498818,0.5226218753908903,-2.0673466982975173,1.2525411870323206,-1.6641213507504455,0.8493158394852489,-1.4599223905225123,0.6451168792573156,2
51,l4.trans_e(1)_f(closest)_nearby,-1.3034848144346265,0.9176091855433645,-1.4205228489106339,0.1576788118915962,-3.6997319291940105,1.0927623003247575,-3.117647467892075,0.5106778390228222,-2.822871748841287,0.21590211997203412,2
52,l0.trans_e(1)_f(closest)_distant,-0.11051886945805064,0.6232367689782011,-0.17733047047151393,0.8595051209374227,-1.7380410575578107,1.5170033186417096,-1.34269144178493,1.121653702868829,-1.1424808623696294,0.9214431234535282,2
53,l1.trans_e(1)_f(closest)_distant,0.6427187881658685,0.640771983194417,1.0030382179972135,0.317572921665332,-1.0305949058759485,2.316032482207685,-0.6241218446519241,1.909559420983661,-0.41827819675743894,1.7037157730891759,2
54,l2.trans_e(1)_f(closest)_distant,0.33547726588990207,0.34155209905238165,0.9822140365135102,0.32768877075391833,-0.5564528115206002,1.2274073433004042,-0.33978958199361603,1.01074411377342,-0.23006828977284005,0.9010228215526441,2
55,l3.trans_e(1)_f(closest)_distant,0.558180727166166,0.36997922083337925,1.5086812873135478,0.13363370637357974,-0.40798401312894184,1.5243454674612738,-0.173288067573229,1.2896495219055608,-0.05443475553883714,1.170796209871169,2
56,l4.trans_e(1)_f(closest)_distant,0.6389155440700994,0.41585741616536004,1.5363812673140915,0.1267018619201605,-0.44705563989037744,1.7248867280305764,-0.18325690740091405,1.461087995541113,-0.049665536690999046,1.327496624831198,2
57,l1.milex_by_gdp_2015USD,70.65643467581633,17.489036901069195,4.040041488590875,8.80200914861898e-05,24.980982179304988,116.33188717232767,36.07750049248141,105.23536885915124,41.69651567423482,99.61635367739784,3
58,l2.milex_by_gdp_2015USD,-31.257578170029134,12.291794537590118,-2.5429629558514715,0.01208649735085009,-63.359590457752745,0.8444341176944761,-55.56064052358958,-6.954515816468682,-51.611436201567145,-10.90372013849112,3
59,l3.milex_by_gdp_2015USD,-8.12205364653935,8.768921937078014,-0.9262317197963089,0.355930943946136,-31.023513552438278,14.779406259359579,-25.459770768200006,9.215663475121307,-22.642422633435675,6.398315340356977,3
60,l4.milex_by_gdp_2015USD,33.38127594140075,17.872900535720504,1.867703335263655,0.0639090720004796,-13.296698609860336,80.05925049266185,-1.956624869603175,68.71917675240468,3.7857210365937704,62.97683084620773,3
61,l0.site,6.67976911395407,2.9246328280039027,2.2839684523794026,0.023888934095280943,-0.9583832074618233,14.317921435369962,0.8972502341531481,12.462287993754991,1.8368992471072945,11.522638980800846,3
62,l1.site,5.017656162956243,4.636638737571828,1.082175353084323,0.2810484142510656,-7.091676878047238,17.126989203959724,-4.149802665413864,14.18511499132635,-2.6601069431108666,12.695419269023352,3
63,l2.site,1.3590768833248323,2.8006322939613666,0.4852750167364814,0.6282452454285569,-5.955227959568349,8.673381726218015,-4.178270902744044,6.896424669393708,-3.278461755602516,5.996615522252181,3
64,l3.site,2.182120707174411,2.879212156685709,0.7578881264818889,0.4498009506180677,-5.3374081744895205,9.701649588838343,-3.510593433065427,7.874834847414249,-2.5855375302491383,6.94977894459796,3
65,l4.site,-1.8182780927296351,2.2065921093014245,-0.8240209348456684,0.4113393426480414,-7.581150779070204,3.944594593610934,-6.1811028582451915,2.5445466727859216,-5.472151608828824,1.8355954233695535,3
66,l0.trans_e(1)_f(closest)_nearby,2.223105176622577,1.6405409019673647,1.355104998574916,0.17758222036263563,-2.0614331007146514,6.507643453959805,-1.020535750839262,5.466746104084416,-0.49344988061169737,4.939660233856851,3
67,l1.trans_e(1)_f(closest)_nearby,1.3875144291201589,1.3598202568995525,1.020366053586928,0.3093275265541594,-2.1638764164221835,4.938905274662501,-1.301091892113034,4.076120750353352,-0.8641981562717382,3.639227014512056,3
68,l2.trans_e(1)_f(closest)_nearby,0.3359412784420526,0.7359807138923691,0.4564539153008039,0.6487760357508123,-1.5861915597409506,2.258074116625056,-1.1192233947099735,1.7911059515940786,-0.8827617285683631,1.5546442854524682,3
69,l3.trans_e(1)_f(closest)_nearby,-1.3948598443534448,0.7898812524884379,-1.7659108124912264,0.07960627647694216,-3.4577626691347727,0.6680429804278831,-2.9565954617548833,0.16687577304799395,-2.7028162070925763,-0.08690348161431305,3
70,l4.trans_e(1)_f(closest)_nearby,-1.8632626059608537,1.0012275960006296,-1.860978076716617,0.0648597552684328,-4.478130637746366,0.7516054258246587,-3.8428675059040764,0.11634229398236906,-3.52118523751261,-0.20533997440909735,3
71,l0.trans_e(1)_f(closest)_distant,0.20336980358012424,0.7626171468709623,0.266673526047186,0.7901157448925976,-1.788328393523007,2.1950680006832552,-1.3044598315166773,1.711199438676926,-1.0594402029131476,1.4661798100733963,3
72,l1.trans_e(1)_f(closest)_distant,0.6108254952805479,0.6013625340606097,1.01573586760725,0.3115199365849289,-0.9597301627035593,2.181381153264655,-0.5781751113986029,1.7998261019596986,-0.3849646317284682,1.606615622289564,3
73,l2.trans_e(1)_f(closest)_distant,0.5277351542239038,0.3442981548466713,1.5327853106239382,0.12760164419220013,-0.37145524175348876,1.4269255502012963,-0.15300348811716524,1.2084737965649728,-0.04238467187949946,1.0978549803273072,3
74,l3.trans_e(1)_f(closest)_distant,0.8808447588896017,0.4542235427338959,1.9392318451569983,0.054498824482007685,-0.30543359173076834,2.067123109509972,-0.0172359117364852,1.7789254295156884,0.1287005967727708,1.6329889210064326,3
75,l4.trans_e(1)_f(closest)_distant,0.947722469996261,0.4543001533627122,2.086115232366214,0.03879563178543657,-0.2387559616895798,2.1342009016821017,0.04949032654142049,1.8459546134511013,0.19545144911540957,1.6999934908771124,3
76,l1.milex_by_gdp_2015USD,49.99296884950192,19.745360403333812,2.531884342868773,0.01246549496719653,-1.5804321638313468,101.56636986283519,10.950397785668393,89.03553991333544,17.295236831178222,82.69070086782563,4
77,l2.milex_by_gdp_2015USD,-17.704365916515904,9.632844690999288,-1.8379166782433918,0.06822518516654227,-42.86463405040041,7.455902217368607,-36.75142384368911,1.3426920106573021,-33.65607142335725,-1.752660409674565,4
78,l3.milex_by_gdp_2015USD,1.92824474869935,9.765884993239904,0.1974470055744165,0.8437682758958692,-23.579514680265895,27.436004177664593,-17.3818742393247,21.238363736723397,-14.243771558321964,18.10026105572066,4
79,l4.milex_by_gdp_2015USD,25.72332846821064,15.80152139067377,1.6279020122323682,0.10582665188773428,-15.549060723753037,66.99571766017431,-5.521075746761468,56.967732683182746,-0.443522952076691,51.89017988849797,4
80,l0.site,6.667187267244602,3.6539157851238175,1.8246691109818984,0.0702138351964923,-2.8765668200863157,16.210941354575517,-0.5577133568976285,13.892087891386833,0.6164109471866874,12.717963587302517,4
81,l1.site,2.3789236299578636,2.7588980891605437,0.8622731079862773,0.39003318566172596,-4.827111337282949,9.584958597198677,-3.0762553337919454,7.834102593707673,-2.1897298938342744,6.947577153750002,4
82,l2.site,2.4551669755589334,2.996158947762408,0.8194381601124672,0.41394943401722384,-5.370575566296507,10.280909517414374,-3.4691487242853674,8.379482675403235,-2.5063835029877666,7.416717454105633,4
83,l3.site,-0.5350551213251,2.409001185596771,-0.22210662432387027,0.8245592421834518,-6.827185609123173,5.757075366472973,-5.298381698318909,4.228271455668709,-4.5242897359117205,3.454179493261521,4
84,l4.site,-2.6146909735778316,2.328951691127463,-1.1226900856462336,0.2635186044645758,-8.697738183337426,3.4683562361817626,-7.219735401621135,1.9903534544654717,-6.471365996194797,1.241984049039134,4
85,l0.trans_e(1)_f(closest)_nearby,2.5673260164130953,1.609041811498501,1.5955620283242633,0.11287419725623954,-1.6353705612407312,6.770022594066922,-0.6142380567097696,5.74889008953596,-0.09719956751967862,5.23185160034587,4
86,l1.trans_e(1)_f(closest)_nearby,1.2063427541183833,1.2628559628227731,0.9552496797987399,0.34112180315911145,-2.092142341233001,4.504827849469767,-1.2907068142232176,3.703392322459984,-0.8849093175910474,3.2975948258278143,4
87,l2.trans_e(1)_f(closest)_nearby,-0.8328179637978359,0.7327569619287791,-1.136554146965283,0.2576944958992398,-2.746724211692106,1.081088284096434,-2.2817009000542345,0.6160649724585627,-2.0462417902711634,0.3806058626754918,4
88,l3.trans_e(1)_f(closest)_nearby,-2.3003416902453115,1.0053655877324277,-2.288064877408092,0.023653608331704767,-4.92628123057275,0.32559785008212616,-4.288254627886538,-0.3124287526040852,-3.96519732704438,-0.6354860534462432,4
89,l4.trans_e(1)_f(closest)_nearby,-2.219730727538029,0.8333172751717248,-2.663728202539184,0.008647878542903054,-4.396292974358973,-0.0431684807170849,-3.8674519273556323,-0.5720095277204258,-3.599679454389542,-0.8397820006865164,4
90,l0.trans_e(1)_f(closest)_distant,0.215352329589507,0.6512304745567233,0.3306852765698535,0.7413837672792543,-1.485612845538242,1.916317504717256,-1.0723279944182542,1.5030326535972682,-0.863066048412156,1.29377070759117,4
91,l1.trans_e(1)_f(closest)_distant,0.8672483458149939,0.5436750603323885,1.5951593315403896,0.11296425476956555,-0.5527901510633052,2.287286842693293,-0.2077622766843238,1.9422589683143117,-0.03306145176119757,1.7675581433911853,4
92,l2.trans_e(1)_f(closest)_distant,0.802262236178231,0.4014519765509733,1.998401510115285,0.04763804175624351,-0.24630022869138468,1.8508247010478467,0.00846982099590532,1.5960546513605567,0.13746965304190084,1.4670548193145612,4
93,l3.trans_e(1)_f(closest)_distant,1.2434395061100014,0.5332504603589702,2.331811406731746,0.021157961128110435,-0.14937071719665318,2.6362497294166563,0.1890414820621915,2.2978375301578113,0.36039253733846977,2.126486474881533,4
94,l4.trans_e(1)_f(closest)_distant,1.2462877830294175,0.6139874918751265,2.02982601359392,0.04429615901342586,-0.3574015135356734,2.8499770795945083,0.032248140593103214,2.4603274254657315,0.22954268130182642,2.2630328847570085,4
95,l1.milex_by_gdp_2015USD,45.5233883399614,20.33680615724247,2.2384728451448277,0.026803450973588556,-7.6002535979696475,98.64703027789244,5.308753086279836,85.73802359364296,11.844578192688552,79.20219848723426,5
96,l2.milex_by_gdp_2015USD,-9.708660674772226,10.737116457749266,-0.9042148991282686,0.367468735787728,-37.75607017147956,18.338748821935106,-30.940569888349337,11.523248538804886,-27.48988472311751,8.072563373573058,5
97,l3.milex_by_gdp_2015USD,-2.1039237528438157,8.70522598826634,-0.2416851389819939,0.809385524495661,-24.84364526141222,20.63579775572459,-19.31790933210493,15.110061826417297,-16.520231361869143,12.31238385618151,5
98,l4.milex_by_gdp_2015USD,23.591385449824532,15.11074540350774,1.561232409113857,0.12077598890334967,-15.880782501449698,63.06355340109876,-6.2890741520830495,53.47184505173212,-1.4327959134460286,48.61556681309509,5
99,l0.site,3.1057287977476253,2.59308816418055,1.1976950265896866,0.23310383237755958,-3.6679153075415707,9.87937290303682,-2.0219246743302737,8.233382269825524,-1.1885602514438949,7.4000178469391455,5
100,l1.site,3.951953451824932,2.9372117394398787,1.3454778893736012,0.18069363295497928,-3.7206074968038396,11.624514400453704,-1.8561807188565855,9.76008762250645,-0.9122221601212961,8.816129063771161,5
101,l2.site,-0.48452435760427215,2.568389676790496,-0.1886490831133312,0.8506470271974096,-7.193651272220906,6.224602557012362,-5.5633382698206555,4.594289554612112,-4.737911425368477,3.768862710159933,5
102,l3.site,-1.3583725098391686,2.739254164037772,-0.4958913735251468,0.6207656408744948,-8.51383026766935,5.7970852479910135,-6.775059192210737,4.0583141725324,-5.894720067191499,3.1779750475131623,5
103,l4.site,-3.0184754539219445,2.0654237930222834,-1.4614315299936989,0.14618692326070373,-8.413758920865154,2.376808013021266,-7.102708928856584,1.0657580210126958,-6.438924823455082,0.40197391561119344,5
104,l0.trans_e(1)_f(closest)_nearby,2.269641360038769,1.4913621047738608,1.521858006699802,0.13034946571218847,-1.626082768973058,6.165365489050596,-0.6794246147718881,5.218707334849427,-0.20013195633956649,4.739414676417105,5
105,l1.trans_e(1)_f(closest)_nearby,0.07682539914919496,0.8361564606210254,0.09187921491647105,0.926928217955888,-2.1073758011115493,2.261026599409939,-1.5766164844431745,1.7302672827415644,-1.3078932470794489,1.4615440453778388,5
106,l2.trans_e(1)_f(closest)_nearby,-1.9069746459743637,0.9740411632508728,-1.9577967727871126,0.05228616222823408,-4.451357160576716,0.6374078686279887,-3.833074044244717,0.019124752295989866,-3.5200375408612476,-0.29391175108748,5
107,l3.trans_e(1)_f(closest)_nearby,-2.737724654493703,0.9152865714672187,-2.9911120078000133,0.003297038922721055,-5.128628895664582,-0.3468204133228241,-4.547640889105532,-0.9278084198818743,-4.253486885418782,-1.2219624235686235,5
108,l4.trans_e(1)_f(closest)_nearby,-2.279105995101544,0.7969006812974699,-2.8599624126193857,0.0049007136642818085,-4.3607635634539745,-0.1974484267491139,-3.854922275396633,-0.7032897148064554,-3.598815026310062,-0.9593969638930266,5
109,l0.trans_e(1)_f(closest)_distant,0.48706651909717713,0.5523522783186146,0.8818041279377533,0.3794272386683948,-0.9557836723301879,1.9299167105245423,-0.6051721162311426,1.579305154425497,-0.42765762057710344,1.4017906587714577,5
110,l1.trans_e(1)_f(closest)_distant,1.1423359655534306,0.5604311021964826,2.038316505055312,0.04344230438768908,-0.3216176648136142,2.6062895959204755,0.03412201173039753,2.2505499193764638,0.21423287278827463,2.0704390583185868,5
111,l2.trans_e(1)_f(closest)_distant,1.1644986120697494,0.47366538744672065,2.4584836530846066,0.015199959108114476,-0.07280631410961647,2.401803538249115,0.22785789074979734,2.1011393333897015,0.38008406173135023,1.9489131624081484,5
112,l3.trans_e(1)_f(closest)_distant,1.5013219127993183,0.7377274703396989,2.035063045853518,0.043773156577454723,-0.42576386847243497,3.4284076940710717,0.042516586783717836,2.960127238814919,0.2796068007068355,2.723037024891801,5
113,l4.trans_e(1)_f(closest)_distant,1.4188561516888643,0.7506673684437487,1.890126321369711,0.060853468646132926,-0.5420311276292304,3.379743431006959,-0.06553693272157401,2.9032492360993025,0.17571189441980972,2.662000408957919,5
114,l1.milex_by_gdp_2015USD,48.83617440800029,20.539403864035666,2.3776821728264492,0.01881347295351081,-4.822256378760436,102.49460519476102,8.218254952905916,89.45409386309467,14.820149031101003,82.85219978489957,6
115,l2.milex_by_gdp_2015USD,-14.819839544038611,7.899980050726017,-1.8759337933614972,0.06280779797218276,-35.458244415706716,5.818565327629496,-30.44253022782722,0.8028511397499969,-27.903272912473966,-1.7364061756032552,6
116,l3.milex_by_gdp_2015USD,0.9555194409321142,8.893453273808868,0.10744076699049057,0.91459765115006,-22.278297378043458,24.189336259907687,-16.631824921370974,18.542863803235203,-13.773239692134085,15.684278573998315,6
117,l4.milex_by_gdp_2015USD,19.84581409707878,14.269794076395694,1.3907568666254708,0.16657057501795122,-17.433493659770583,57.12512185392814,-8.373570957748179,48.06519915190574,-3.7868911478741936,43.47851934203175,6
118,l0.site,4.819578915720501,2.7629195603521746,1.7443790202513805,0.08335222841063143,-2.398445958805482,12.037603790246484,-0.6442624355756195,10.283420267016622,0.2438111621180985,9.395346669322905,6
119,l1.site,0.9296785092939237,2.643370218445041,0.3517019684971732,0.7256061115910236,-5.976028143593747,7.835385162181594,-4.297746752585112,6.157103771172959,-3.4480993963545554,5.307456414942402,6
120,l2.site,-1.196433019298786,2.7309675624022116,-0.43809858299685567,0.6620098697770569,-8.330984484282496,5.938118445684923,-6.5970873527168745,4.204221314119302,-5.7192839511519615,3.326417912554389,6
121,l3.site,-2.5209623878066822,2.336976084335867,-1.0787283638476348,0.2826183424939337,-8.626225729515589,3.584300953902224,-7.142474627908534,2.100549852295169,-6.391310247764297,1.349385472150932,6
122,l4.site,-3.8181190170910733,2.0511803620880955,-1.8614252981655106,0.06484282094012983,-9.176751634612486,1.5405136004303404,-7.874452846771931,0.2382148125897836,-7.215150581943747,-0.4210874522383996,6
123,l0.trans_e(1)_f(closest)_nearby,1.111974769857258,0.8800972893549486,1.2634680089428065,0.20858262198381258,-1.1872467557079607,3.4111962954224766,-0.6284711091129767,2.8524206488274926,-0.3455851441019966,2.5695346838165127,6
124,l1.trans_e(1)_f(closest)_nearby,-1.0745353950650627,0.8883481922692538,-1.209588092164853,0.22853540680563297,-3.3953120984672944,1.2462413083371693,-2.831297936009692,0.682227145879567,-2.5457599180253005,0.3966891278951754,6
125,l2.trans_e(1)_f(closest)_nearby,-2.256096126685136,0.8583644650458069,-2.62836617609134,0.009566169209253718,-4.498541454814809,-0.01365079855546325,-3.9535640247381103,-0.558628228632162,-3.6776635499126655,-0.8345287034576063,6
